"V1","V2","V3","V4","V5","V6"
1.02359065495522,1.71424040367634,1.1237753484915,1.09491127468053,1.06621855710694,1.28975008851012
0.964269717692487,1.65605095541401,0.941186869473891,0.77696836610848,1.04494037575019,1.09694903276411
0.908781843149147,1.67472536617843,1.04170784671354,0.954110666438193,1.04577619084096,0.947435481488976
1.01830051006136,1.47458905534748,0.971129619294353,0.947001223742649,0.966875228388343,1.03652521432218
1.04508626062511,1.53689964857478,1.03017980891836,1.08490462476987,0.920007456945352,0.998161544578843
0.937721400421502,1.60873679982025,0.96263314037876,0.879684056110843,0.974330542037114,0.924940297439356
0.984332342353987,1.51708904905836,1.00048550537029,0.950190472642826,0.911249999041997,1.01576988033615
1.02626253872083,1.90271197148143,0.999272805684425,0.846146717945843,0.990994465808161,0.929176408863806
0.984352343497356,1.55237411905129,0.954225615331051,0.958846119834824,1.18448685910805,0.910331869960468
0.964313389616216,1.54183506062182,0.883046343102593,0.788740404101389,1.01855451019018,0.854459444567834
0.886329939705446,1.46896067963057,0.961454727969162,0.941038543225922,0.989823008423063,0.79643319598461
0.994623200620483,1.42757635409603,0.940422160308187,0.994814420239907,0.926212955160543,0.943710978385363
0.984715498102811,1.48339081502995,0.953916618737899,1.04008954355256,0.892907423976907,0.993045103233021
0.882939962833438,1.37937743190662,0.905616941921666,0.834433708890121,0.864397085209002,0.852506471965948
1.05349195481,1.77946768060836,1.03746319627577,1.10088871621371,0.965923289697575,1.17844700984012
0.967079689941326,1.51841447368421,0.959540288456379,0.939338582244611,1.02310668200801,0.864772505296866
0.899543424866016,1.37282444929343,0.878714667905012,0.952549843836126,0.788556745227353,0.878256497647727
1.09848252497939,1.70157695122763,0.992462035145967,0.840921982641624,0.978860082914548,1.06583841815766
0.989684340829379,1.6737976922429,0.978357350729366,0.870374310441442,0.795640040046625,1.01239568828201
1.00258448019642,1.62817028985507,1.08453785144191,1.12945532932383,1.15298987822722,0.922793205640462
0.959516167598006,1.56995454696261,1.00848493346616,0.860194943394952,1.14584683999876,1.05769185690924
0.9948604087003,1.67060189530623,1.0281681937392,0.958775288928911,0.898442871514948,0.999219207151237
0.997335109926715,1.50854212968905,0.990935282357212,1.03717282393024,1.01782014216186,0.981384350870213
0.964048360091625,1.50080397022332,0.943367654277576,0.80895935626757,0.820671324960876,0.970505619288747
0.979474864405823,1.41486770587632,0.893192748983868,0.819500073330962,0.900686946094948,0.926391991696454
0.973990303585177,1.33361080873407,0.94125991352613,0.939003516279387,1.10158363678554,0.864215780779469
0.987017471886335,1.47223337788282,0.971996759805145,0.885804931914119,0.925542863307682,1.25645990230082
0.976605450929933,1.44895478693859,0.967034630919317,0.973290190482107,0.969276351775678,0.832584386998531
0.981686323346275,1.55681104833647,0.912296078432823,1.01261403018146,0.809451387420547,0.863794906443833
1.04273281706749,1.86859395532195,1.04394040898507,0.851750567992266,0.938100261171951,1.07472924095243
1.04035056571493,1.55402067391596,0.927278161352056,0.825688730965165,1.01772884408704,1.09593924819317
1.10663604298253,1.53692806532965,0.897245930909864,0.801290408238875,0.767830263792473,0.699139797884476
0.898226409005722,1.36637157409653,0.847367494886341,0.819285410213311,0.854713595780592,0.971406856262161
0.949652286100884,1.41154470930452,0.9270279359479,0.988175161335297,0.858137862562435,0.860049698440892
0.942216862626872,1.54844074844075,0.913661722650543,0.836311274102947,0.943255705087526,0.809120090086243
0.915810135016489,1.26286915445295,0.817225035468298,0.783369914475402,0.770486034325312,0.674203216966444
0.940616810606354,1.43643470417265,0.900102808781096,0.831922283504662,0.822320754108253,0.804756277941195
1.04436429874397,1.78326365663322,1.1462688890122,1.16233364688697,1.18971601804938,1.2427766655386
0.961882980750905,1.75120274914089,1.08749293857918,1.17097893701116,1.02708461391981,1.13701402172334
1.01050216081959,1.57590451324133,1.08222797159229,1.27957880779002,1.27204684412554,1.10261440369462
1.05627733470543,1.81223388840589,1.15205247402068,1.03502249477638,1.13317397221578,1.38419732092835
1.02883619729202,1.9510582010582,1.16334906149197,1.03153393179412,1.33874504056623,1.32676366695978
1.02706272056117,1.66719534760772,1.06667586911714,1.17348358945858,0.900178696569984,1.08118334508342
0.987129987129987,1.46232660984483,0.879900325217891,0.789892260283867,0.855186095820622,0.803371370015267
1.03447196898583,1.70770095154401,1.10779177697162,1.13945270767612,1.03443150690397,1.36930748005459
1.1027614433656,1.78733819361757,1.21703730793044,1.32369498311892,1.29030990623765,1.41349304494916
1.05985808192939,1.66160561095198,1.10873558470035,1.1810670350551,1.23131397094022,1.08850184071066
1.00525740242261,1.36309679671816,1.06639722316299,0.993852475816736,1.18090935821287,1.18316658051764
0.957270435414263,1.44054769418711,0.899801880410818,0.866766277777196,0.815472635685354,0.780905437332207
0.959018440421137,1.54446693088231,0.878763783218476,0.895620625427689,0.847364234058366,1.00157603302242
1.0988837127538,1.93620708497916,1.26978765593503,1.22089792266679,1.29281412188465,1.25020860289725
0.989580728515462,1.63977027997129,0.892416429057762,0.709472330809252,0.845468490914805,0.884368959839269
1.13328668299429,1.88540811673507,1.22670840135238,1.22997007486966,1.17851417558763,1.34278081514054
0.959119798154003,1.44721502590674,0.904939441168809,0.733487547474204,1.00878081076734,0.791412070807607
1.05687049775226,1.66314387833766,1.12756874081193,1.12256445372001,1.27606325054958,1.09960992348837
0.948125986416789,1.48028269791554,0.932580937613736,0.838808328481305,0.844722869056881,0.906983216963189
1.02943309189279,1.66473761372644,1.06086583504942,1.07696726870495,1.20023790353946,1.06659713506747
0.958656330749354,1.45283710217755,0.974130662665852,0.887336833193922,1.12902544171746,0.989739986514227
1.00256264382838,1.60664857996497,0.908241375888859,0.844427360851656,1.02896119866385,0.886657218322696
0.969947106908158,1.59020461614012,0.938945629024702,0.737307798492163,0.877556902715579,0.917872792063407
1.0210079620176,1.66506796793308,1.11158489799185,1.06583169236123,1.14861639148019,1.21602358599728
1.04019163370953,1.62581644144144,1.03428219532038,1.10324924502028,0.97551431602447,1.08875911006518
1.09875202133044,1.84907377907241,1.11154050976236,1.02066281071668,1.02183127659617,1.29232194110387
1.02613186925181,1.60485811483571,1.1064649549049,1.17636745464961,0.928301427919258,1.16827788993209
0.992267543011792,1.49026616947409,0.961872316267726,0.836035371015233,0.864328124462284,1.01072202326377
