"V1","V2","V3","V4","V5","V6"
1.27936390986677,3.14990003915992,1.45770093767422,1.49116523717487,1.504216256981,2.09414505726677
1.34602076124568,2.65197572562265,1.42678532088909,1.71359902875903,1.40707225614741,2.18404647389207
1.39437506659055,2.70725585640402,1.58267243778773,1.88796176922738,1.77997439003412,1.72821670824909
1.20486388427863,2.34845530385241,1.19606074574854,1.46764857489587,1.21844399648202,1.19024221462436
1.33050339798806,2.60114372855509,1.44757991234791,1.66812660785153,1.56102859766151,2.13145456361522
1.41763264769233,2.85526552655266,1.46689420568351,1.85424880508053,1.44279192865387,1.80027965150088
1.36806993328732,2.6688815916554,1.2928684703592,1.33538583896008,1.27813913430886,1.75512208530465
1.35906239831241,3.00998604743871,1.50211026537722,1.538446517591,1.71896085502034,2.21878348119117
1.33389394538979,2.33448743169399,1.19962370806151,1.34368341723327,1.23786875473955,1.30270507516213
1.29996939087848,2.49624994452581,1.2782738171502,1.67230036641797,1.41397113429222,1.44296059563712
1.2371807510032,2.33744479975636,1.18284594953036,1.5160263397096,1.29471292468168,1.09155760958267
1.44549266247379,2.57450980392157,1.39205189832748,1.81098680841,1.33973210167831,1.89773299173381
1.31799476243921,2.75417071317993,1.31410601187625,1.75399288405034,1.3378325402075,1.36193903909424
1.50349798600806,3.01232137860499,1.65802773348585,1.85095943653247,1.80994176811553,2.2556291688653
1.25868440502587,2.39130434782609,1.30175890352545,1.36824578196116,1.2991729215202,1.41844241653211
1.42691868991364,2.4093848857645,1.23138833117479,1.33149536739826,1.23245759941475,1.50119237353197
1.24804922731171,2.72508825109355,1.48551325071445,1.35626763068058,1.61886311058484,1.92716380954492
1.43331932376121,2.71973154362416,1.4502129140312,1.43939682627839,1.39855288578617,1.67864461203368
1.38934347753935,2.83059476972923,1.47816642679272,1.63300884756489,1.6361973144783,1.97744411771775
1.26734435351628,2.76948660155272,1.40736511436413,1.29139995040715,1.57436424953934,1.66604978759613
1.49989840774294,2.91814220999683,1.44595488705016,2.13177772875743,1.42530155625851,1.79124542214121
1.35455745063944,2.68476747424116,1.20632856828437,1.18572708996857,1.29838124577397,1.51912955351007
1.33473065131702,3.16633457866335,1.63168941827128,1.73631644667303,1.60952958659632,2.14673157937641
1.27510316368638,2.09257616089914,1.04794840944147,1.46449206121569,1.02278143398191,1.09739354571308
1.37433222937049,2.61129742388759,1.30232165173913,1.88229373405201,1.35698104221557,1.54386254693108
