"V1","V2","V3","V4","V5","V6"
1.8286227452536,4.08951406649616,1.79691723355627,2.00596553022895,1.91741385038581,3.03695985326166
1.78852445264659,3.38325471698113,2.06466428263233,2.20952015202524,2.07216782697549,3.03584784015664
1.7927897855295,3.39304812834225,1.78670169639633,2.17251381334703,1.96299752792175,2.73703414522715
1.81498521196188,3.2988679245283,1.70672110720485,1.72002434000252,1.89096010111624,2.43637142487094
2.00358422939068,3.00492831541219,1.75856035703466,2.08118658317578,1.77759651151543,2.49190277159204
1.57632337267596,3.20570570570571,1.71829288469528,1.73622150180389,1.77230947760447,3.56370576992353
1.75704838148277,4.35947554697555,1.62673092999091,1.6444528031523,1.69292531519495,2.54790793028605
1.69470600544047,2.74753246753247,1.40265349466862,1.14362573553708,1.52668926245287,2.9404607897537
1.4987722529159,2.73953047454414,1.51606071820153,1.75523484183725,1.62495447817601,1.8998338457027
1.73248639593803,2.86122672508215,1.50996467177308,2.12546837333955,1.419175405274,1.99658178945235
1.93417019413224,2.89643030597377,1.48358567417565,1.5961387339593,1.42039830954877,1.49872307955286
1.67103538663172,3.3015873015873,1.90553971836913,1.84972388839693,1.96532241949589,2.06924203529291
1.79717596175252,4.49056603773585,1.73376831240832,1.61442897923645,1.86555092487583,2.76113606641786
2.04671536168567,3.83403861412325,2.67518694810335,2.63854966096304,2.64679480893494,4.57564727657053
1.73426284959987,3.02495421245421,1.52535798313055,2.00939196273387,1.48352904121204,2.05409359670755
1.83543488162821,4.92366923334449,2.28789949429874,2.74376626797004,2.24617109402016,4.63985262659244
1.80222552888659,3.77128442295564,1.85858727720618,1.80498162561882,1.90132380014938,3.58830705083794
1.90547460495374,3.95,2.05133492591008,2.21587293287257,2.01814591184411,2.72315672422624
1.97052154195011,4.79384946949602,2.16693651311498,2.42328459399649,2.39368383685362,3.53307265083852
1.69109905075513,3.12502985431096,1.58258875686813,1.97865179994853,1.69842167698058,1.61584753317525
1.77605321507761,3.17948717948718,1.36623039146384,1.54806018287104,1.42252673234526,2.76141743605721
1.71590710668762,3.07017543859649,1.78472217581695,2.19232602402657,1.91140292890535,2.56400168800653
2.02317718759731,3.69034749034749,1.73600665397202,1.6367032448231,1.815127125997,2.93856330397732
1.67229613429723,2.98636856213996,1.80267076566976,2.49104616206507,1.69996897695781,2.31288357555329
1.86040195545899,3.06666666666667,1.75604627592056,1.84122798828128,1.87093324470444,3.3189670989286
1.85268045588856,3.25250933706816,1.98070266422848,2.11410246590296,2.21074026074959,2.70296362576209
1.89179146492512,3.07500154961879,1.57758130109078,1.94706181052878,1.921295481489,2.61021844275986
2.08619969363598,3.13329253365973,2.03046062083945,2.13536660348058,1.99423083735338,2.90128347779785
1.63831044740834,3.07207207207207,1.75066342318035,2.49312316878643,1.73917973823409,2.01245969893528
1.83745473578517,4.45884146341464,2.17384346731125,2.02855390338966,2.27036635667204,3.11331830621466
1.7704255980118,4.15399061032864,2.16368358469632,2.25096333430091,2.3706083684236,3.82643595566047
1.74925074925075,3.80643203883495,2.15594622595151,2.45575828336719,2.48142251276394,3.37516544207779
1.68949762206392,4.25461634664901,1.90836262873448,2.04854868080942,2.20124725618053,4.39615797634421
1.9209026669706,4.06285021959715,2.25276126907489,2.92364872391906,2.56618577711065,3.12789358843569
1.79717596175252,3.38392857142857,2.13131283636494,2.67997609667897,2.22315360849317,3.00118463125063
1.83930757125372,3.38706467661692,1.6668926080121,2.54227461949554,1.71225682161508,2.33375973485231
1.76881293611332,4.23372480788749,1.62754909301694,1.79011159090439,1.61756443921271,2.43895691233122
2.08585322097113,5.00398981324278,2.44296319485093,2.71442654278844,2.74955170040141,5.19452719861067
1.92313154624534,4.2519396867223,2.03351886882396,2.15489649279947,2.47016418761363,3.87152963294794
1.81321691491183,3.20312040035325,1.68590809281556,1.92604619001537,1.66953148738282,2.37892329127554
1.91002747252747,3.44320574755357,1.57609141755777,1.72637543246775,1.51208143912158,2.27492018920897
2.15862068965517,5.07524590163935,2.85977966540617,3.42724389381402,3.32836080931917,5.91581593461681
1.64892926670993,3.00175438596491,1.67953875795009,2.0169861579886,1.78444136054606,2.18273400218887
1.73222647935292,2.57178284543641,1.53067875159006,1.86898067170171,1.64404101450177,2.78240493496933
1.9198893529316,3.11945834559906,1.95392396154477,2.0419108224107,2.09088800420239,3.0765264701868
1.71681565188059,3.14534780288205,1.7256856562871,1.95479253645351,1.72815297531973,3.34513469576043
1.86002632733655,3.69604863221884,2.0017916126074,2.2378139321804,2.23704698971116,3.40378760191421
1.95214758287535,3.44505982905983,1.76876853896198,2.10341266665454,2.31763569336751,3.16439901888771
2.0332397938217,3.73568775839114,2.23320448828258,2.68020147935537,2.19648828582704,3.61928011798807
1.77106346112194,3.26854219948849,1.97213229117729,2.67079538851142,2.1210314653873,2.79027237055463
1.96661999186955,3.83514492753623,2.22697635338481,2.61099731272403,2.30002412464187,4.36143421054731
1.94819585611575,4.68530377668309,2.14029388941037,2.34380959506847,2.31655436072664,4.59575249361828
1.81837548248297,2.8599537037037,1.74414205736717,1.75144123068671,1.79127680042694,2.61574634390677
1.69109905075513,3.75434226912237,1.87971782262909,1.87414840015629,1.93664161022582,2.06417737320364
1.8286227452536,3.42723004694836,1.97626896665239,2.66392211389283,2.1147655306659,2.67829536315411
1.53377814845705,3.36659192825112,1.79873978251382,2.19334809766737,1.91803580360589,3.02042378757972
1.81129902918775,3.32345162679132,2.0072827175835,2.01689919173706,1.94780555671575,3.50818702421253
1.8774720031589,2.48604566872055,1.359663201134,1.5134733942845,1.34398827698318,1.47347347357067
